,train_acc,test_acc
0,0.6666666666666666,0.5333333333333333
1,0.6416666666666667,0.5166666666666667
2,0.675,0.55
3,0.6291666666666667,0.5833333333333334
4,0.6541666666666667,0.5333333333333333
