,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,14.280443286895752,2.4811829030358807,0.21959218978881836,0.00437043700497685,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.64,0.68,0.6,0.72,0.64,0.6559999999999999,0.04079215610874228,17,0.6075533661740558,0.7898193760262726,0.6781609195402298,0.7372742200328407,0.6863711001642037,0.6998357963875206,0.061099632448132664,23
1,23.79930944442749,1.2372001345393864,0.6103137016296387,0.01729911817924877,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.9,0.8,0.82,0.92,0.82,0.852,0.04833218389437831,4,0.9770114942528736,0.8834154351395731,0.8801313628899836,0.9277504105090313,0.9343185550082101,0.9205254515599343,0.035894173543501044,8
2,30.69188222885132,1.3962968178852595,1.2627951622009277,0.06669460272954401,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.88,0.86,0.82,0.86,0.86,0.8560000000000001,0.01959591794226544,3,0.9392446633825944,0.9376026272577997,0.9146141215106732,0.916256157635468,0.9474548440065681,0.9310344827586207,0.01317727595910599,6
3,14.709843015670776,2.4417533115556687,0.3149884700775146,0.030142598095691368,32,0.001,1,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.58,0.58,0.64,0.66,0.58,0.608,0.03487119154832542,20,0.5829228243021346,0.6929392446633826,0.6863711001642036,0.6896551724137931,0.6486042692939245,0.6600985221674878,0.041786512590916244,25
4,45.02919478416443,3.275830538126268,1.534433078765869,0.06818608831112526,32,0.001,1,2,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.8,0.78,0.8,0.76,0.84,0.7959999999999999,0.026532998322843185,12,0.8834154351395731,0.8620689655172413,0.8850574712643677,0.8817733990147782,0.9228243021346468,0.8870279146141214,0.019742710496143335,13
5,98.95200510025025,4.032059382929946,4.216271877288818,0.12216054694892876,32,0.001,1,2,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 10}",0.82,0.74,0.78,0.84,0.82,0.7999999999999999,0.03577708763999662,10,0.9589490968801313,0.9540229885057472,0.9178981937602628,0.9326765188834154,0.9540229885057471,0.9435139573070608,0.01570184970493516,1
6,28.989562273025513,0.8588918790483279,0.570659065246582,0.018369806229244435,32,0.001,1,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 1}",0.58,0.58,0.58,0.58,0.58,0.58,0.0,25,0.4351395730706076,0.6502463054187192,0.5648604269293924,0.5172413793103448,0.5188834154351395,0.5372742200328406,0.07027761151125911,27
7,180.76845707893372,18.277185628815417,3.707328510284424,0.1254199750798731,32,0.001,1,3,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 5}",0.58,0.58,0.58,0.58,0.58,0.58,0.0,25,0.9195402298850575,0.8292282430213465,0.8949096880131362,0.8555008210180624,0.9113300492610836,0.8821018062397373,0.0344185812980595,14
8,519.4845597267151,23.02601214868165,10.933704519271851,0.11280401289662238,32,0.001,1,3,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 10}",0.58,0.58,0.58,0.58,0.58,0.58,0.0,25,0.9261083743842364,0.916256157635468,0.8472906403940886,0.8981937602627257,0.9622331691297209,0.910016420361248,0.03767963089461669,12
9,6.430231809616089,0.662855741197409,0.15900821685791017,0.0016593889970832976,32,0.01,1,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.74,0.68,0.72,0.72,0.8,0.7319999999999999,0.03919183588453085,16,0.8111658456486043,0.7750410509031198,0.8669950738916257,0.7520525451559934,0.819376026272578,0.8049261083743842,0.03946902906423285,20
