,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,7.6639477729797365,0.7044208842474136,0.23104982376098632,0.004219093480483828,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5625,0.4791666666666667,0.5625,0.5416666666666666,0.5833333333333334,0.5458333333333334,0.035843021946010946,15,0.5739130434782609,0.551304347826087,0.6208695652173913,0.5426086956521738,0.6059027777777779,0.578919685990338,0.030311849168540333,14
1,15.051813077926635,1.2917514649899648,0.5319833278656005,0.05966437669551814,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.5416666666666666,0.5208333333333334,0.6041666666666666,0.4791666666666667,0.6041666666666666,0.5499999999999999,0.04859126579037748,13,0.5634782608695652,0.5304347826086957,0.6104347826086957,0.5460869565217391,0.6006944444444444,0.570225845410628,0.03084360125056042,23
2,27.29525022506714,2.8963353118640707,1.006610059738159,0.10045165638070963,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.5625,0.5,0.5833333333333334,0.5,0.625,0.5541666666666667,0.04859126579037751,8,0.5634782608695652,0.5339130434782609,0.6208695652173912,0.5426086956521738,0.59375,0.5709239130434782,0.03238083431602543,22
3,16.80082778930664,1.0068474638265676,0.2589132308959961,0.006258983545915304,32,0.001,1,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.4583333333333333,0.5208333333333334,0.6041666666666666,0.5,0.5208333333333334,0.5208333333333334,0.047507309379130745,27,0.43478260869565216,0.45391304347826095,0.6104347826086957,0.5634782608695653,0.5347222222222223,0.5194661835748793,0.06620214151223575,27
4,41.198589372634885,2.9620938591084087,1.079310989379883,0.1327358138452847,32,0.001,1,2,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.5416666666666666,0.4583333333333333,0.6041666666666666,0.5208333333333334,0.625,0.55,0.05980291706003051,11,0.5895652173913043,0.5565217391304348,0.6156521739130435,0.5426086956521738,0.6024305555555556,0.5813556763285023,0.02758930877623608,13
5,73.14063296318054,11.972502540429266,2.5434499740600587,0.41660082796812503,32,0.001,1,2,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 10}",0.5625,0.5,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.5458333333333333,0.027638539919628342,16,0.5530434782608696,0.5304347826086957,0.6173913043478261,0.5460869565217391,0.609375,0.5712663043478261,0.03525073736643143,21
6,790.4567717552185,148.387183520373,0.7525392532348633,0.037382210338133964,32,0.001,1,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 1}",0.5833333333333334,0.6041666666666666,0.4583333333333333,0.5625,0.5416666666666666,0.5499999999999999,0.050346024889977394,13,0.6539130434782608,0.6208695652173913,0.4295652173913043,0.5391304347826087,0.5520833333333333,0.5591123188405798,0.07750131443214597,26
7,1388.8076957225799,244.37438168174876,3.432556390762329,0.37143181805667885,32,0.001,1,3,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 5}",0.5208333333333334,0.4791666666666667,0.6041666666666666,0.5416666666666666,0.5625,0.5416666666666666,0.04166666666666665,19,0.568695652173913,0.5339130434782609,0.6173913043478261,0.5426086956521738,0.609375,0.5743967391304348,0.03392321649257731,18
8,3547.5430839061737,552.3745215727174,8.062418842315674,1.242460888734466,32,0.001,1,3,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 10}",0.5625,0.5208333333333334,0.5625,0.5416666666666666,0.5833333333333334,0.5541666666666667,0.02124591463996994,8,0.5599999999999999,0.5321739130434783,0.6173913043478261,0.5408695652173914,0.6006944444444444,0.570225845410628,0.03336832240871577,23
9,6.04771409034729,1.093460396162057,0.19612536430358887,0.02500907270941276,32,0.01,1,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5625,0.5833333333333334,0.5208333333333334,0.5625,0.5625,0.5583333333333333,0.020412414523193145,7,0.6104347826086955,0.5582608695652175,0.6069565217391304,0.5582608695652174,0.6232638888888888,0.59143538647343,0.02762619555291081,7
