,train_acc,test_acc
0,0.8970740997229917,0.9011566771819137
1,0.9106648199445984,0.9106203995793901
2,0.9071156509695291,0.9127234490010515
3,0.8966412742382271,0.8906414300736067
4,0.9012292243767313,0.9153522607781283
