,train_acc,test_acc
0,0.5875,0.5333333333333333
1,0.6291666666666667,0.7
2,0.6041666666666666,0.6666666666666666
3,0.6333333333333333,0.5833333333333334
4,0.6041666666666666,0.5833333333333334
