,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,7.273621606826782,1.3502587361755507,0.1666407108306885,0.019859588745621822,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.6041666666666666,0.5416666666666666,0.5,0.6458333333333334,0.6666666666666666,0.5916666666666666,0.06263873490988713,5,0.6,0.5495652173913043,0.49739130434782614,0.6538461538461539,0.7534965034965034,0.6108598358163575,0.08825317718939232,4
1,18.010442543029786,2.8839359585301723,0.4378570556640625,0.0035413118315482934,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.5416666666666666,0.5625,0.4166666666666667,0.5208333333333334,0.5833333333333334,0.525,0.05803495115493383,19,0.5982608695652174,0.5721739130434782,0.40347826086956523,0.5454545454545454,0.5541958041958043,0.534712678625722,0.06805757701318772,16
2,22.59614176750183,1.2895400924794274,0.9407440662384033,0.013869055296582094,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.6041666666666666,0.6041666666666666,0.625,0.6666666666666666,0.5833333333333334,0.6166666666666667,0.02825970826302194,2,0.6313043478260869,0.6660869565217391,0.6434782608695653,0.6975524475524475,0.6293706293706294,0.6535585284280936,0.02559039366461628,2
3,5.9459833145141605,0.35310946943538235,0.2513274192810059,0.004370578256821791,32,0.001,1,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.5416666666666666,0.5291666666666666,0.01020620726159654,15,0.5373913043478261,0.5165217391304348,0.5095652173913043,0.4720279720279721,0.3846153846153846,0.4840243235025844,0.05400463592515361,23
4,36.23328323364258,4.6856584280748645,1.2522698402404786,0.014463114546963725,32,0.001,1,2,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.4583333333333333,0.5416666666666666,0.4166666666666667,0.5208333333333334,0.5833333333333334,0.5041666666666667,0.05951190357119042,26,0.4991304347826087,0.577391304347826,0.46434782608695657,0.46153846153846156,0.4632867132867133,0.49313894800851327,0.04439151456533558,21
5,84.05633907318115,4.261461566771994,3.1985863208770753,0.08864564050856062,32,0.001,1,2,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 10}",0.5416666666666666,0.4791666666666667,0.5625,0.5208333333333334,0.5416666666666666,0.5291666666666666,0.02825970826302194,15,0.5965217391304347,0.5721739130434783,0.5582608695652174,0.5034965034965035,0.45104895104895104,0.536300395256917,0.052420770735145776,15
6,18.493291473388673,2.0462829292839175,0.4832967758178711,0.004590366593446316,32,0.001,1,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 1}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.525,0.008333333333333304,19,0.528695652173913,0.4173913043478261,0.47130434782608693,0.3881118881118881,0.506993006993007,0.46249923989054426,0.05292899808135808,27
7,174.10878963470458,50.507773839654774,3.3368453979492188,0.07621769887711621,32,0.001,1,3,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 5}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.5416666666666666,0.5291666666666666,0.01020620726159654,15,0.5739130434782609,0.5078260869565216,0.48000000000000004,0.6276223776223777,0.4527972027972028,0.5284317421708726,0.06387196748601473,17
8,625.8590973377228,82.07076048749695,9.95846905708313,0.32617525158239363,32,0.001,1,3,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 10}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.525,0.008333333333333304,19,0.4208695652173913,0.5791304347826086,0.5252173913043479,0.37937062937062943,0.5052447552447552,0.48196655518394643,0.07226630625445467,24
9,4.406469821929932,0.29409954809632705,0.15432825088500976,0.0032919921101131986,32,0.01,1,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5416666666666666,0.5208333333333334,0.4375,0.5416666666666666,0.6666666666666666,0.5416666666666666,0.07336173692357918,12,0.6086956521739131,0.5669565217391305,0.502608695652174,0.5611888111888113,0.6748251748251748,0.5828549711158407,0.057075225925509114,8
