,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,13.42175359725952,0.8625954604827271,1.3264423847198485,0.012979822339457154,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5387278234530506,0.5378623972306361,0.5155844155844156,0.5476190476190477,0.49696969696969695,0.5273526761713694,0.01850508798406813,15,0.5334090106073477,0.5232800127512277,0.5038149443484647,0.5304706452447885,0.4776046965200484,0.5137158618943755,0.02079451988340229,13
1,6.67942852973938,0.8396241846565958,1.552219295501709,0.01881234112009496,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.5581999134573777,0.5447858070099524,0.5147186147186147,0.5761904761904761,0.48744588744588746,0.5362681397644617,0.031608039007487265,8,0.5494057329293871,0.5001721716483669,0.5027344196769863,0.5324541153241875,0.4792420375264112,0.5128016954210678,0.024952670075957636,15
2,8.51146092414856,1.1174827217505132,1.5481319427490234,0.0077201239252074364,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.6088273474686283,0.5482475118996105,0.5103896103896104,0.5177489177489177,0.5099567099567099,0.5390340194926955,0.037616604661366765,6,0.5804346682102826,0.4979640138699676,0.503371748644077,0.5303969047031417,0.48806005188926277,0.5200454774633463,0.033294678617731416,7
3,8.838767099380494,0.8234709863796943,1.3395750522613525,0.0260225912117202,32,0.001,1,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.5019472090004327,0.48031155344006926,0.4987012987012987,0.487012987012987,0.5376623376623376,0.5011270771634251,0.019868949875386323,27,0.5144007337187362,0.47408478363512246,0.5043025348687418,0.4874106836500665,0.5535815329605172,0.5067560537666369,0.027198314746477773,19
4,8.433448123931885,0.82083522022962,1.578993844985962,0.028648400406852858,32,0.001,1,2,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.5690177412375595,0.5460839463435742,0.516017316017316,0.516017316017316,0.5021645021645021,0.5298601643560535,0.02427684301426673,11,0.552236864855925,0.49909102391757415,0.5024936342348741,0.5299988562691499,0.48546032156895796,0.5138561401692961,0.024029586028773923,12
5,14.847125625610351,0.47225435710270125,1.8617416381835938,0.019046816312519754,32,0.001,1,2,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 10}",0.5837299870186067,0.5382951103418434,0.564069264069264,0.5943722943722943,0.5307359307359307,0.562240517307588,0.024752835030845636,1,0.5559047067756219,0.49790311472796883,0.5122484544584435,0.5421562637322948,0.4848455662370653,0.5186116211862789,0.026663094429443604,9
6,16.041907501220702,2.6540864602748737,1.3461314678192138,0.01650365172157297,32,0.001,1,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 1}",0.5300735612289053,0.48550411077455646,0.538961038961039,0.49523809523809526,0.5307359307359307,0.5161025473877053,0.021463575935279484,22,0.5417535577089332,0.47104133021770317,0.5100294661184785,0.49615345256225807,0.5638502796120947,0.5165656172438935,0.03286977361623469,11
7,13.894037914276122,0.3911431074093735,1.7328262329101562,0.019231909867821972,32,0.001,1,3,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 5}",0.5305062743401125,0.5742102985720468,0.5307359307359307,0.5307359307359307,0.5203463203463203,0.5373069509460683,0.01887922600027757,7,0.5576833733019598,0.5029073701494962,0.5083906202031026,0.537409028250152,0.4941639628468063,0.5201108709503034,0.023738095696359027,6
8,21.93314905166626,0.6178824840442992,2.297889566421509,0.03383173324820726,32,0.001,1,3,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 10}",0.5305062743401125,0.5642578970142795,0.5125541125541125,0.5307359307359307,0.5038961038961038,0.5283900637081078,0.0207230032661984,12,0.5635959735680832,0.5010255114776085,0.5018517905407439,0.5294315055711731,0.49013005423692085,0.5172069670789059,0.026578786373155534,10
9,4.685662937164307,0.3109506718831943,1.2761143684387206,0.028239795297194538,32,0.01,1,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5599307659022068,0.5292081350064907,0.5303030303030303,0.5307359307359307,0.49047619047619045,0.5281308104847697,0.022098748340702187,14,0.549268160666361,0.497385847941609,0.5069000078255269,0.4697942187415349,0.4843226103549779,0.5015341691060019,0.026937694584763985,22
10,4.6505084991455075,0.2190540275241751,1.5474077701568603,0.13095151966617755,32,0.01,1,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.5897879705755085,0.46473388143660754,0.5324675324675324,0.5575757575757576,0.5203463203463203,0.5329822924803453,0.04159207128501344,9,0.5776185715037475,0.5034163666820042,0.5154366042029099,0.5426972785225406,0.5063431914906424,0.5291024024803688,0.027939747578591387,2
11,7.025076913833618,0.12702113355514905,1.4682579517364502,0.008670647654464299,32,0.01,1,1,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.5305062743401125,0.4746862829943747,0.5277056277056277,0.577056277056277,0.5238095238095238,0.5267527971811832,0.0324500271865536,16,0.4225423053502831,0.4668212452295672,0.5011926403929619,0.5329228944817995,0.4771374222714494,0.4801233015452122,0.03669644493357124,27
12,4.5302969455719,0.1438682353707967,1.3112491607666015,0.015447466562884852,32,0.01,1,2,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.5352661185633925,0.5594980527909996,0.5562770562770563,0.5307359307359307,0.5307359307359307,0.542502617820662,0.0127110718353756,4,0.548626156772239,0.49994887479437145,0.5151604533989875,0.4947388380898491,0.469918373735124,0.5056785393581142,0.025944942091529626,20
13,7.429802989959716,0.1976366247426106,1.5558491230010987,0.01269500853362744,32,0.01,1,2,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.5742102985720468,0.47987884032886197,0.5402597402597402,0.6004329004329004,0.516017316017316,0.5421598191221731,0.0424003451074097,5,0.5795678877771179,0.5037757468039228,0.5023687267867785,0.542622785526387,0.4949073878993276,0.5246485069587068,0.03211170491705162,3
