,train_acc,test_acc
0,0.5366170360110804,0.5289169295478444
1,0.5353185595567868,0.5310199789695058
2,0.5219009695290858,0.5336487907465826
3,0.5338469529085873,0.5304942166140905
4,0.5460526315789473,0.5441640378548895
