,train_acc,test_acc
0,0.6291666666666667,0.5166666666666667
1,0.5625,0.48333333333333334
2,0.5583333333333333,0.4666666666666667
3,0.5916666666666667,0.5666666666666667
4,0.6291666666666667,0.5
