,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,9.242250204086304,0.9515693561633688,0.20046405792236327,0.0074308731523417045,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.6666666666666666,0.4791666666666667,0.5208333333333334,0.6458333333333334,0.5,0.5625,0.07795119555779044,23,0.6869565217391305,0.48,0.52,0.6365217391304349,0.579861111111111,0.5806678743961353,0.07514278880363759,26
1,17.013440132141113,1.076826224352479,0.5650519371032715,0.01800325001620464,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.6458333333333334,0.625,0.6041666666666666,0.7083333333333334,0.6875,0.6541666666666667,0.03864007706456545,12,0.7356521739130435,0.6069565217391305,0.6260869565217391,0.8017391304347826,0.7065972222222222,0.6954064009661836,0.07166613229424869,12
2,25.479785442352295,2.1846457407411717,1.1775867462158203,0.02014076217072723,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.6875,0.6041666666666666,0.625,0.7291666666666666,0.6666666666666666,0.6624999999999999,0.04448782605013046,10,0.7391304347826088,0.6591304347826087,0.653913043478261,0.8347826086956521,0.7517361111111112,0.7277385265700483,0.0668152188757792,9
3,13.089720249176025,0.6626380793938262,0.3038430690765381,0.0284042867860797,32,0.001,1,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.5416666666666666,0.5625,0.625,0.625,0.5208333333333334,0.575,0.04289845892077916,19,0.5930434782608694,0.5617391304347826,0.6504347826086957,0.6765217391304348,0.6770833333333333,0.6317644927536232,0.046493992018817126,22
4,37.15889234542847,1.4635071101149042,1.4374724864959716,0.028858055145340455,32,0.001,1,2,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.7083333333333334,0.625,0.6666666666666666,0.7708333333333334,0.7708333333333334,0.7083333333333334,0.057433536467042606,3,0.6765217391304348,0.6208695652173912,0.6678260869565218,0.8921739130434783,0.8090277777777778,0.7332838164251207,0.10112054403074629,7
5,84.79523296356201,2.902445765378813,3.7827150344848635,0.21707675271056892,32,0.001,1,2,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 10}",0.75,0.6458333333333334,0.625,0.7708333333333334,0.7916666666666666,0.7166666666666667,0.06795627679291703,1,0.7582608695652174,0.6573913043478261,0.6573913043478261,0.8939130434782608,0.8229166666666666,0.7579746376811595,0.09266154878588229,1
6,28.58805069923401,5.426888740611531,0.5524423599243165,0.013311233495548561,32,0.001,1,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 1}",0.5208333333333334,0.5625,0.5,0.5,0.5,0.5166666666666667,0.024295632895188754,27,0.5721739130434783,0.6747826086956522,0.47130434782608693,0.5965217391304347,0.5434027777777778,0.5716370772946859,0.06651671595489066,27
7,248.1508667945862,28.054426589641416,3.754270601272583,0.118873938096045,32,0.001,1,3,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 5}",0.6875,0.6458333333333334,0.6458333333333334,0.75,0.7916666666666666,0.7041666666666667,0.0580349511549338,4,0.7078260869565217,0.6278260869565218,0.6591304347826088,0.8521739130434782,0.814236111111111,0.7322385265700484,0.08712154571382767,8
8,639.7814419746398,101.00318599473457,10.925306844711304,0.8900440260501009,32,0.001,1,3,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 10}",0.7083333333333334,0.6666666666666666,0.6458333333333334,0.7708333333333334,0.6875,0.6958333333333334,0.04289845892077918,6,0.7356521739130435,0.6573913043478261,0.6504347826086957,0.8852173913043478,0.829861111111111,0.751711352657005,0.0931046287543937,2
9,6.763286399841308,1.667576720799624,0.17209444046020508,0.011949553128719186,32,0.01,1,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5416666666666666,0.5416666666666666,0.5833333333333334,0.6458333333333334,0.4583333333333333,0.5541666666666667,0.06123724356957948,24,0.5878260869565217,0.5965217391304347,0.6104347826086957,0.671304347826087,0.5954861111111112,0.61231461352657,0.03038296834023487,24
